Index,Location,Sex,Year,Mx,Upper,Lower
407,Colorado,Female,2002-01-01,158.2942028,162.162799,154.3488829
408,Colorado,Female,2003-01-01,157.4086754,161.3577665,153.8300657
409,Colorado,Female,2004-01-01,152.0320042,155.6297064,148.3021582
410,Colorado,Female,2005-01-01,153.3128992,157.3087722,149.6644568
411,Colorado,Female,2006-01-01,151.3914568,155.0583933,147.949855
412,Colorado,Female,2007-01-01,147.7197361,151.3292366,144.0942669
413,Colorado,Female,2008-01-01,146.2957304,149.9368992,142.7063384
414,Colorado,Female,2009-01-01,147.4710568,151.3869855,143.9900058
415,Colorado,Female,2010-01-01,146.5375112,150.5493583,142.9964547
416,Colorado,Female,2011-01-01,144.7218546,148.4775567,141.2760231
417,Colorado,Female,2012-01-01,144.7190399,148.7342324,141.1100985
418,Colorado,Female,2013-01-01,142.7049785,146.9616958,139.0604155
419,Colorado,Female,2014-01-01,143.5031594,147.7590147,139.8659089
420,Connecticut,Male,1980-01-01,327.6082507,337.4988569,316.5215669
421,Connecticut,Male,1981-01-01,318.3383096,328.9111815,307.8799107
422,Connecticut,Male,1982-01-01,312.6754739,322.6277931,301.4478919
423,Connecticut,Male,1983-01-01,316.6444038,326.1010476,306.0112053
424,Connecticut,Male,1984-01-01,311.3214207,321.24188,300.4937913
425,Connecticut,Male,1985-01-01,315.569444,325.8162885,303.9728673
426,Connecticut,Male,1986-01-01,312.042621,322.1025779,301.843313
427,Connecticut,Male,1987-01-01,310.7445531,319.3960271,298.4711847
428,Connecticut,Male,1988-01-01,306.2127093,315.7726015,294.2652882
429,Connecticut,Male,1989-01-01,305.2699689,313.5699443,292.6513141
430,Connecticut,Male,1990-01-01,295.6590261,304.5035383,283.4001671
431,Connecticut,Male,1991-01-01,293.9820203,302.1095996,281.4971398
432,Connecticut,Male,1992-01-01,291.7857031,299.826422,278.2881095
433,Connecticut,Male,1993-01-01,289.1336415,297.5443222,275.483414
434,Connecticut,Male,1994-01-01,292.8622809,301.4461079,280.2094253
435,Connecticut,Male,1995-01-01,287.7675998,295.8590649,274.864608
436,Connecticut,Male,1996-01-01,280.459436,288.7857827,267.6484745
437,Connecticut,Male,1997-01-01,271.2462868,279.5474027,259.2213654
438,Connecticut,Male,1998-01-01,268.5626385,275.8880121,257.3756972
439,Connecticut,Male,1999-01-01,264.3852332,272.7969184,254.569188
440,Connecticut,Male,2000-01-01,260.3982368,268.9312958,250.1601259
441,Connecticut,Male,2001-01-01,254.0794172,262.1513737,244.3221329
442,Connecticut,Male,2002-01-01,256.4317383,265.0204125,247.6019306
443,Connecticut,Male,2003-01-01,251.1327133,260.5562098,243.428119
444,Connecticut,Male,2004-01-01,242.9301331,251.9097559,235.2596032
445,Connecticut,Male,2005-01-01,239.7733992,249.4442952,232.8067073
446,Connecticut,Male,2006-01-01,235.0537834,245.9353717,227.5528104
447,Connecticut,Male,2007-01-01,227.6687987,237.2322278,221.3930187
448,Connecticut,Male,2008-01-01,226.0138608,236.0397852,219.6754963
449,Connecticut,Male,2009-01-01,221.4014919,231.1591043,214.6611095
450,Connecticut,Male,2010-01-01,218.0797357,228.9489324,211.3352665
451,Connecticut,Male,2011-01-01,218.1137839,229.074118,211.5582056
452,Connecticut,Male,2012-01-01,214.2350487,225.7443443,207.4003838
453,Connecticut,Male,2013-01-01,211.5610098,223.4320898,205.2853189
454,Connecticut,Male,2014-01-01,213.555406,225.0020454,207.0070016
455,Connecticut,Female,1980-01-01,202.0926308,206.901137,196.8110092
456,Connecticut,Female,1981-01-01,198.0191763,202.7301361,193.1975819
457,Connecticut,Female,1982-01-01,196.5038695,201.0175703,191.7533925
458,Connecticut,Female,1983-01-01,195.2595477,199.5556616,190.7537408
459,Connecticut,Female,1984-01-01,197.7510919,202.2389661,192.5520426
460,Connecticut,Female,1985-01-01,197.998535,202.3945745,193.3466146
461,Connecticut,Female,1986-01-01,197.8389395,202.0008133,192.7017942
462,Connecticut,Female,1987-01-01,198.0677032,202.3743237,193.089849
463,Connecticut,Female,1988-01-01,196.9587168,201.4193046,191.8528838
464,Connecticut,Female,1989-01-01,195.4448541,199.7515965,190.4387268
465,Connecticut,Female,1990-01-01,191.1037568,195.3681096,185.857927
466,Connecticut,Female,1991-01-01,191.5108414,196.0684706,186.3803239
467,Connecticut,Female,1992-01-01,190.4195334,194.7125031,185.190782
468,Connecticut,Female,1993-01-01,192.0416239,196.643487,187.112498
469,Connecticut,Female,1994-01-01,190.6228974,195.2062717,185.4427894
470,Connecticut,Female,1995-01-01,191.5060213,195.7745084,186.4780421
471,Connecticut,Female,1996-01-01,189.9761995,194.0333902,185.1533455
472,Connecticut,Female,1997-01-01,188.0132331,192.3515371,183.06422
473,Connecticut,Female,1998-01-01,184.2729514,188.2738592,180.1348879
474,Connecticut,Female,1999-01-01,182.3698195,186.467915,178.0796207
475,Connecticut,Female,2000-01-01,181.545007,185.4916911,177.4725288
476,Connecticut,Female,2001-01-01,183.5813942,187.7255517,179.5678528
477,Connecticut,Female,2002-01-01,178.1608573,182.1522064,174.3471171
478,Connecticut,Female,2003-01-01,175.2446758,178.9113606,171.1344074
479,Connecticut,Female,2004-01-01,172.3598558,176.4190083,168.337257
480,Connecticut,Female,2005-01-01,171.2918914,175.3024882,167.5051619
481,Connecticut,Female,2006-01-01,171.2269104,175.3304164,167.4121791
482,Connecticut,Female,2007-01-01,164.9211138,169.0313308,161.1135314
483,Connecticut,Female,2008-01-01,161.5332692,165.7469261,157.9540238
484,Connecticut,Female,2009-01-01,162.0374237,166.0267072,158.2388129
485,Connecticut,Female,2010-01-01,159.5939144,163.9885019,156.0276775
486,Connecticut,Female,2011-01-01,159.5006331,163.7021296,155.4698965
487,Connecticut,Female,2012-01-01,157.2060951,161.3140248,153.4182531
488,Connecticut,Female,2013-01-01,155.6731493,159.76821,151.9578202
489,Connecticut,Female,2014-01-01,156.170892,160.4544428,152.0281228
490,Delaware,Male,1980-01-01,358.5793701,373.9325332,342.077782
491,Delaware,Male,1981-01-01,357.4519213,371.7523737,342.7759131
492,Delaware,Male,1982-01-01,351.7468825,367.1252197,338.4433126
493,Delaware,Male,1983-01-01,348.970818,362.1948041,334.636432
494,Delaware,Male,1984-01-01,349.3035165,363.6476732,335.6871327
495,Delaware,Male,1985-01-01,353.3485439,368.2184774,338.9778779
496,Delaware,Male,1986-01-01,354.8967327,368.7989325,340.780629
497,Delaware,Male,1987-01-01,347.5795862,361.4756035,332.0774309
498,Delaware,Male,1988-01-01,347.7228264,361.3925911,332.0545086
499,Delaware,Male,1989-01-01,340.9818282,354.8718614,324.6191487
500,Delaware,Male,1990-01-01,334.9737694,347.9375111,318.8108056
501,Delaware,Male,1991-01-01,331.7135864,345.1894958,315.2925011
502,Delaware,Male,1992-01-01,323.4662875,336.0624527,306.1676788
503,Delaware,Male,1993-01-01,329.750055,342.925372,313.9031904
504,Delaware,Male,1994-01-01,328.8383161,341.3540816,312.5115067
505,Delaware,Male,1995-01-01,319.3165796,332.4759388,304.3041998
506,Delaware,Male,1996-01-01,316.2058201,328.677079,301.9940297
507,Delaware,Male,1997-01-01,302.7762082,315.4831753,288.4586438
508,Delaware,Male,1998-01-01,296.9220168,308.1447914,284.071846
509,Delaware,Male,1999-01-01,295.4925007,307.6593516,281.7842711
510,Delaware,Male,2000-01-01,286.7718448,299.0957172,274.6880937
511,Delaware,Male,2001-01-01,288.8404226,300.8501153,276.8947216
512,Delaware,Male,2002-01-01,280.6530842,292.1120696,269.7923616
513,Delaware,Male,2003-01-01,277.4248928,289.0958833,266.281742
514,Delaware,Male,2004-01-01,272.5114199,284.5532609,262.2311704
515,Delaware,Male,2005-01-01,267.5505514,280.2622563,256.6258319
516,Delaware,Male,2006-01-01,260.1324346,271.7677807,249.2714384
517,Delaware,Male,2007-01-01,253.7301221,266.46731,243.8437536
518,Delaware,Male,2008-01-01,252.4972924,264.5811998,242.2182165
519,Delaware,Male,2009-01-01,244.8764038,256.4751787,234.7710618
520,Delaware,Male,2010-01-01,244.4517604,257.7468793,234.7203532
521,Delaware,Male,2011-01-01,240.0930469,253.0374639,230.2115356
522,Delaware,Male,2012-01-01,232.7714643,246.3920289,223.5970266
523,Delaware,Male,2013-01-01,233.810415,247.2752545,223.942808
524,Delaware,Male,2014-01-01,234.8964774,247.5051646,225.8244731
525,Delaware,Female,1980-01-01,215.1319023,223.9253311,206.7197637
526,Delaware,Female,1981-01-01,212.4629963,220.612932,204.0405101
527,Delaware,Female,1982-01-01,211.2424803,219.2463144,203.2801281
528,Delaware,Female,1983-01-01,207.5939118,215.2448003,199.9479085
529,Delaware,Female,1984-01-01,209.1138556,217.1866237,201.4380967
530,Delaware,Female,1985-01-01,210.575764,217.8023709,202.0051965
531,Delaware,Female,1986-01-01,212.5357037,220.9214476,204.5254334
532,Delaware,Female,1987-01-01,209.8144602,217.3133347,201.4735111
533,Delaware,Female,1988-01-01,213.7701501,221.9880844,205.4837227
534,Delaware,Female,1989-01-01,209.4945506,217.6965715,201.4559823
535,Delaware,Female,1990-01-01,207.1432483,215.1822485,198.9286702
536,Delaware,Female,1991-01-01,209.6760656,217.652416,201.8569707
537,Delaware,Female,1992-01-01,205.8364604,213.4481465,198.0278046
538,Delaware,Female,1993-01-01,207.356852,215.3001716,199.1784907
539,Delaware,Female,1994-01-01,206.0788995,213.798436,197.7675759
540,Delaware,Female,1995-01-01,207.0806856,214.3249796,199.4042969
541,Delaware,Female,1996-01-01,204.9391301,212.5333604,197.762952
542,Delaware,Female,1997-01-01,203.8797275,211.1934437,196.5019458
543,Delaware,Female,1998-01-01,198.766283,205.9714564,191.7622068
544,Delaware,Female,1999-01-01,197.9682324,205.4235976,190.957105
545,Delaware,Female,2000-01-01,196.5416404,203.5354663,189.2719734
546,Delaware,Female,2001-01-01,200.8570249,208.3019316,193.9700871
547,Delaware,Female,2002-01-01,190.497112,197.164474,183.5730457
548,Delaware,Female,2003-01-01,189.9680588,197.002834,183.4559907
549,Delaware,Female,2004-01-01,187.4528194,194.4875105,180.6437218
550,Delaware,Female,2005-01-01,186.589451,193.1975394,180.2246561
551,Delaware,Female,2006-01-01,181.3523536,187.8288356,174.7330813
552,Delaware,Female,2007-01-01,178.9445289,185.4913954,172.1081636
553,Delaware,Female,2008-01-01,178.4468496,185.0851874,172.221583
554,Delaware,Female,2009-01-01,175.7977078,182.1810403,169.6390557
555,Delaware,Female,2010-01-01,173.0725773,179.8657334,166.9974238
556,Delaware,Female,2011-01-01,175.2630899,181.7709578,168.6460331
557,Delaware,Female,2012-01-01,173.8013833,180.4690066,167.2811745
558,Delaware,Female,2013-01-01,170.4149366,176.7724476,164.297516
559,Delaware,Female,2014-01-01,171.4901799,178.1741143,165.4246028
560,Florida,Male,1980-01-01,302.076588,311.0414503,292.6636094
561,Florida,Male,1981-01-01,295.6763187,303.4341506,286.8408847
562,Florida,Male,1982-01-01,292.2698976,300.2018549,283.2123331
563,Florida,Male,1983-01-01,291.0578646,299.1061463,282.1130468
564,Florida,Male,1984-01-01,290.6539144,298.0495098,281.0931809
565,Florida,Male,1985-01-01,293.7179856,302.1746144,284.3443533
566,Florida,Male,1986-01-01,293.2207166,300.2337453,283.6161829
567,Florida,Male,1987-01-01,291.7814908,298.7550564,282.2824961
568,Florida,Male,1988-01-01,290.2782089,297.1069389,279.8764523
569,Florida,Male,1989-01-01,288.8651915,295.0904792,278.0440764
570,Florida,Male,1990-01-01,284.7831688,291.1040215,273.4895511
571,Florida,Male,1991-01-01,282.638507,288.9261218,271.8376232
572,Florida,Male,1992-01-01,278.5444191,284.3303828,266.8681191
573,Florida,Male,1993-01-01,281.1229794,287.3154262,269.3055359
574,Florida,Male,1994-01-01,280.2047905,286.4180164,268.2465304
575,Florida,Male,1995-01-01,280.0421489,285.9689022,268.3449161
576,Florida,Male,1996-01-01,270.9918019,276.8123211,259.8740906
577,Florida,Male,1997-01-01,264.0917883,269.9737137,253.7774838
578,Florida,Male,1998-01-01,259.5130632,265.3067114,249.3733104
579,Florida,Male,1999-01-01,260.0476433,266.0208888,251.0316816
580,Florida,Male,2000-01-01,258.6256043,265.8252295,249.9688116
581,Florida,Male,2001-01-01,255.2405378,262.7409725,247.314459
582,Florida,Male,2002-01-01,252.0496194,259.4281878,245.0597984
583,Florida,Male,2003-01-01,247.7946791,255.8836315,241.3712999
584,Florida,Male,2004-01-01,241.648572,250.1116188,235.7181732
585,Florida,Male,2005-01-01,240.0559956,249.1407143,234.4054139
586,Florida,Male,2006-01-01,237.5208442,246.2927563,231.9750156
587,Florida,Male,2007-01-01,231.4263135,240.4833306,226.2911937
588,Florida,Male,2008-01-01,229.5772701,239.5381185,224.1775638
589,Florida,Male,2009-01-01,226.9967322,237.2108449,221.860468
590,Florida,Male,2010-01-01,223.8524404,234.1818402,218.7219075
591,Florida,Male,2011-01-01,221.143236,231.592843,216.0103099
592,Florida,Male,2012-01-01,219.3616482,230.3564514,214.2206926
593,Florida,Male,2013-01-01,217.9634315,229.884044,212.8045936
594,Florida,Male,2014-01-01,220.5395849,232.1732357,215.0264375
595,Florida,Female,1980-01-01,179.929195,183.0711744,176.5641311
596,Florida,Female,1981-01-01,179.4625691,182.4266325,176.2241349
597,Florida,Female,1982-01-01,176.3579975,179.2609045,173.0072971
598,Florida,Female,1983-01-01,178.0004717,180.9532754,174.8826709
599,Florida,Female,1984-01-01,178.31926,181.049647,174.8455455
600,Florida,Female,1985-01-01,180.3278949,183.1020172,176.7518123
601,Florida,Female,1986-01-01,179.3690293,182.0422252,175.8195327
602,Florida,Female,1987-01-01,179.316182,182.186949,175.3861362
603,Florida,Female,1988-01-01,181.2013656,184.1010731,177.4192332
604,Florida,Female,1989-01-01,179.1719426,182.0610564,175.2401697
605,Florida,Female,1990-01-01,178.1480869,180.7439795,173.5745914
606,Florida,Female,1991-01-01,177.751532,180.6659583,173.4122737
607,Florida,Female,1992-01-01,177.8064661,180.8037945,173.6354421
608,Florida,Female,1993-01-01,179.5179798,182.3455456,175.248651
609,Florida,Female,1994-01-01,178.3290134,181.2535487,174.3569878
610,Florida,Female,1995-01-01,179.3432622,182.2825894,175.1863583
611,Florida,Female,1996-01-01,175.6557202,178.5651878,172.2878734
612,Florida,Female,1997-01-01,174.6634005,177.4543472,171.2408404
613,Florida,Female,1998-01-01,172.0560067,174.7897506,168.9584346
614,Florida,Female,1999-01-01,172.809857,175.6340793,169.6932656
615,Florida,Female,2000-01-01,171.1649735,173.9232541,168.3153904
616,Florida,Female,2001-01-01,172.4130618,175.2358936,169.510337
617,Florida,Female,2002-01-01,170.1883606,173.0144755,167.5028961
618,Florida,Female,2003-01-01,168.2038486,171.2191464,165.6914872
619,Florida,Female,2004-01-01,165.3670307,168.1149779,162.7131084
620,Florida,Female,2005-01-01,163.9042209,166.638381,161.2931724
621,Florida,Female,2006-01-01,162.5230912,165.3673443,159.9143803
622,Florida,Female,2007-01-01,159.1609205,162.0314249,156.7141313
623,Florida,Female,2008-01-01,157.6447129,160.4381439,155.0493012
624,Florida,Female,2009-01-01,158.085011,160.859711,155.3676212
625,Florida,Female,2010-01-01,155.9992668,158.9046284,153.343337
626,Florida,Female,2011-01-01,154.9563987,157.9163812,152.4873909
627,Florida,Female,2012-01-01,154.3880608,157.3473977,151.8526016
628,Florida,Female,2013-01-01,152.9196929,156.254508,150.0117855
629,Florida,Female,2014-01-01,154.4954782,157.9940447,151.5398355
630,Georgia,Male,1980-01-01,351.8975123,362.5059104,341.0791751
631,Georgia,Male,1981-01-01,349.6603916,359.790369,338.4644253
632,Georgia,Male,1982-01-01,341.2159223,351.3984938,329.7343304
633,Georgia,Male,1983-01-01,344.5916598,354.2433729,332.8389768
634,Georgia,Male,1984-01-01,342.8412139,351.8929289,331.8610171
635,Georgia,Male,1985-01-01,347.0058878,356.1365664,335.2437325
636,Georgia,Male,1986-01-01,347.3417738,356.3279577,335.151803
637,Georgia,Male,1987-01-01,343.8536737,352.0221244,330.9919746
638,Georgia,Male,1988-01-01,345.0657829,353.6145048,332.6013632
639,Georgia,Male,1989-01-01,341.3459992,348.6187072,327.7689047
640,Georgia,Male,1990-01-01,336.3423725,343.9449556,322.36134
641,Georgia,Male,1991-01-01,333.0948573,340.7023761,318.6226854
642,Georgia,Male,1992-01-01,329.3720748,336.8372238,315.5393649
643,Georgia,Male,1993-01-01,331.8774518,339.3081394,317.6450706
644,Georgia,Male,1994-01-01,328.7571713,336.3615701,314.0628264
645,Georgia,Male,1995-01-01,328.6077403,335.9774467,314.510412
646,Georgia,Male,1996-01-01,318.8130915,326.5838745,304.7968386
647,Georgia,Male,1997-01-01,310.0736537,317.2075467,297.0040821
648,Georgia,Male,1998-01-01,307.7909638,314.9792325,295.5084036
649,Georgia,Male,1999-01-01,304.6562744,312.9280138,293.5512063
650,Georgia,Male,2000-01-01,301.7425911,310.3422405,291.2516867
651,Georgia,Male,2001-01-01,298.5688954,307.5053819,288.9039206
652,Georgia,Male,2002-01-01,295.1184514,304.796066,286.664254
653,Georgia,Male,2003-01-01,288.1808803,297.6272505,279.9813348
654,Georgia,Male,2004-01-01,280.7066539,290.7024833,272.8870038
655,Georgia,Male,2005-01-01,276.8090925,287.4856683,269.9678812
656,Georgia,Male,2006-01-01,273.326899,284.3443511,266.7948654
657,Georgia,Male,2007-01-01,266.4913841,277.448069,260.1361675
658,Georgia,Male,2008-01-01,263.1818141,275.0429664,256.744327
659,Georgia,Male,2009-01-01,258.2164983,270.0422249,251.8589379
660,Georgia,Male,2010-01-01,254.0950054,265.9403023,247.900253
661,Georgia,Male,2011-01-01,251.0630159,263.6555737,245.2052056
662,Georgia,Male,2012-01-01,248.276105,260.5461982,242.2568746
663,Georgia,Male,2013-01-01,247.9236458,261.0260526,241.5673584
664,Georgia,Male,2014-01-01,249.7917994,263.4252666,243.1641398
665,Georgia,Female,1980-01-01,176.1789155,179.5132313,172.5640052
666,Georgia,Female,1981-01-01,175.5232752,178.8255339,171.9080745
667,Georgia,Female,1982-01-01,175.248586,178.3241545,171.615888
668,Georgia,Female,1983-01-01,175.7000207,178.7167049,171.9718532
669,Georgia,Female,1984-01-01,178.15812,181.3323291,174.5145766
670,Georgia,Female,1985-01-01,179.7098262,182.7757382,176.0822485
671,Georgia,Female,1986-01-01,180.3303734,183.4232582,176.4088889
672,Georgia,Female,1987-01-01,182.261031,185.3489648,178.0710949
673,Georgia,Female,1988-01-01,183.0139963,186.1685254,178.5776843
674,Georgia,Female,1989-01-01,183.2383619,186.4716198,178.8488578
675,Georgia,Female,1990-01-01,180.4301877,183.5661728,175.9602851
676,Georgia,Female,1991-01-01,182.7963877,186.0353547,177.8569468
677,Georgia,Female,1992-01-01,181.2014901,184.4575593,176.5122493
678,Georgia,Female,1993-01-01,184.6881571,188.110774,180.0007442
679,Georgia,Female,1994-01-01,184.2319255,187.4372601,179.444553
680,Georgia,Female,1995-01-01,186.7404345,190.0142392,182.5120819
681,Georgia,Female,1996-01-01,183.4219725,186.424773,179.3107229
682,Georgia,Female,1997-01-01,183.4364654,186.7659287,179.5246534
683,Georgia,Female,1998-01-01,181.8116971,184.9219479,178.2421903
684,Georgia,Female,1999-01-01,182.5013993,185.6170324,179.0361588
685,Georgia,Female,2000-01-01,182.7210528,185.8841261,179.4349321
686,Georgia,Female,2001-01-01,184.1966073,187.1840561,181.1021171
687,Georgia,Female,2002-01-01,182.771983,186.1504933,179.666334
688,Georgia,Female,2003-01-01,181.622369,184.7946271,178.5023233
