,Location,Sex,Year,Mx
616,Florida,Female,2002-01-01,170.1883606
617,Florida,Female,2003-01-01,168.2038486
618,Florida,Female,2004-01-01,165.3670307
619,Florida,Female,2005-01-01,163.9042209
620,Florida,Female,2006-01-01,162.5230912
621,Florida,Female,2007-01-01,159.1609205
622,Florida,Female,2008-01-01,157.6447129
623,Florida,Female,2009-01-01,158.085011
624,Florida,Female,2010-01-01,155.9992668
625,Florida,Female,2011-01-01,154.9563987
626,Florida,Female,2012-01-01,154.3880608
627,Florida,Female,2013-01-01,152.9196929
628,Florida,Female,2014-01-01,154.4954782
629,Georgia,Male,1980-01-01,351.8975123
630,Georgia,Male,1981-01-01,349.6603916
631,Georgia,Male,1982-01-01,341.2159223
632,Georgia,Male,1983-01-01,344.5916598
633,Georgia,Male,1984-01-01,342.8412139
634,Georgia,Male,1985-01-01,347.0058878
635,Georgia,Male,1986-01-01,347.3417738
636,Georgia,Male,1987-01-01,343.8536737
637,Georgia,Male,1988-01-01,345.0657829
638,Georgia,Male,1989-01-01,341.3459992
639,Georgia,Male,1990-01-01,336.3423725
640,Georgia,Male,1991-01-01,333.0948573
641,Georgia,Male,1992-01-01,329.3720748
642,Georgia,Male,1993-01-01,331.8774518
643,Georgia,Male,1994-01-01,328.7571713
644,Georgia,Male,1995-01-01,328.6077403
645,Georgia,Male,1996-01-01,318.8130915
646,Georgia,Male,1997-01-01,310.0736537
647,Georgia,Male,1998-01-01,307.7909638
648,Georgia,Male,1999-01-01,304.6562744
649,Georgia,Male,2000-01-01,301.7425911
650,Georgia,Male,2001-01-01,298.5688954
651,Georgia,Male,2002-01-01,295.1184514
652,Georgia,Male,2003-01-01,288.1808803
653,Georgia,Male,2004-01-01,280.7066539
654,Georgia,Male,2005-01-01,276.8090925
655,Georgia,Male,2006-01-01,273.326899
656,Georgia,Male,2007-01-01,266.4913841
657,Georgia,Male,2008-01-01,263.1818141
658,Georgia,Male,2009-01-01,258.2164983
659,Georgia,Male,2010-01-01,254.0950054
660,Georgia,Male,2011-01-01,251.0630159
661,Georgia,Male,2012-01-01,248.276105
662,Georgia,Male,2013-01-01,247.9236458
663,Georgia,Male,2014-01-01,249.7917994
664,Georgia,Female,1980-01-01,176.1789155
665,Georgia,Female,1981-01-01,175.5232752
666,Georgia,Female,1982-01-01,175.248586
667,Georgia,Female,1983-01-01,175.7000207
668,Georgia,Female,1984-01-01,178.15812
669,Georgia,Female,1985-01-01,179.7098262
670,Georgia,Female,1986-01-01,180.3303734
671,Georgia,Female,1987-01-01,182.261031
672,Georgia,Female,1988-01-01,183.0139963
673,Georgia,Female,1989-01-01,183.2383619
674,Georgia,Female,1990-01-01,180.4301877
675,Georgia,Female,1991-01-01,182.7963877
676,Georgia,Female,1992-01-01,181.2014901
677,Georgia,Female,1993-01-01,184.6881571
678,Georgia,Female,1994-01-01,184.2319255
679,Georgia,Female,1995-01-01,186.7404345
680,Georgia,Female,1996-01-01,183.4219725
681,Georgia,Female,1997-01-01,183.4364654
682,Georgia,Female,1998-01-01,181.8116971
683,Georgia,Female,1999-01-01,182.5013993
684,Georgia,Female,2000-01-01,182.7210528
685,Georgia,Female,2001-01-01,184.1966073
686,Georgia,Female,2002-01-01,182.771983
687,Georgia,Female,2003-01-01,181.622369
688,Georgia,Female,2004-01-01,178.0271666
689,Georgia,Female,2005-01-01,177.9127409
690,Georgia,Female,2006-01-01,176.8046158
691,Georgia,Female,2007-01-01,173.3491515
692,Georgia,Female,2008-01-01,173.0828807
693,Georgia,Female,2009-01-01,172.7093388
694,Georgia,Female,2010-01-01,170.7382229
695,Georgia,Female,2011-01-01,170.2767358
696,Georgia,Female,2012-01-01,169.6240973
697,Georgia,Female,2013-01-01,168.7922123
698,Georgia,Female,2014-01-01,170.625665
699,Hawaii,Male,1980-01-01,244.9776222
700,Hawaii,Male,1981-01-01,243.3052494
701,Hawaii,Male,1982-01-01,238.3394257
702,Hawaii,Male,1983-01-01,239.3292699
703,Hawaii,Male,1984-01-01,242.3505237
704,Hawaii,Male,1985-01-01,246.121377
705,Hawaii,Male,1986-01-01,236.9134765
706,Hawaii,Male,1987-01-01,239.0371553
707,Hawaii,Male,1988-01-01,238.6310955
708,Hawaii,Male,1989-01-01,235.7558357
709,Hawaii,Male,1990-01-01,237.275003
710,Hawaii,Male,1991-01-01,231.1572632
711,Hawaii,Male,1992-01-01,233.91959
712,Hawaii,Male,1993-01-01,236.1420817
713,Hawaii,Male,1994-01-01,231.2149276
714,Hawaii,Male,1995-01-01,237.2618358
715,Hawaii,Male,1996-01-01,231.7206322
716,Hawaii,Male,1997-01-01,225.8942621
717,Hawaii,Male,1998-01-01,226.8412058
718,Hawaii,Male,1999-01-01,223.5213226
719,Hawaii,Male,2000-01-01,221.5032156
720,Hawaii,Male,2001-01-01,221.629053
721,Hawaii,Male,2002-01-01,221.1989702
722,Hawaii,Male,2003-01-01,221.62438
723,Hawaii,Male,2004-01-01,215.3628922
724,Hawaii,Male,2005-01-01,212.2200821
725,Hawaii,Male,2006-01-01,208.7458477
726,Hawaii,Male,2007-01-01,208.2505094
727,Hawaii,Male,2008-01-01,205.6073069
728,Hawaii,Male,2009-01-01,205.0201985
729,Hawaii,Male,2010-01-01,200.4917497
730,Hawaii,Male,2011-01-01,200.292909
731,Hawaii,Male,2012-01-01,199.3438928
732,Hawaii,Male,2013-01-01,200.4069665
733,Hawaii,Male,2014-01-01,205.2372013
734,Hawaii,Female,1980-01-01,148.7946733
735,Hawaii,Female,1981-01-01,147.7851982
736,Hawaii,Female,1982-01-01,146.3206167
737,Hawaii,Female,1983-01-01,148.3375423
738,Hawaii,Female,1984-01-01,147.4899513
739,Hawaii,Female,1985-01-01,149.0535121
740,Hawaii,Female,1986-01-01,149.9083377
741,Hawaii,Female,1987-01-01,149.5578814
742,Hawaii,Female,1988-01-01,148.3338489
743,Hawaii,Female,1989-01-01,151.4787535
744,Hawaii,Female,1990-01-01,148.2221951
745,Hawaii,Female,1991-01-01,149.0346378
746,Hawaii,Female,1992-01-01,148.1219703
747,Hawaii,Female,1993-01-01,148.4857771
748,Hawaii,Female,1994-01-01,148.4976833
749,Hawaii,Female,1995-01-01,152.4003579
750,Hawaii,Female,1996-01-01,150.9573274
751,Hawaii,Female,1997-01-01,147.0621979
752,Hawaii,Female,1998-01-01,146.9265918
753,Hawaii,Female,1999-01-01,144.9670794
754,Hawaii,Female,2000-01-01,144.2115996
755,Hawaii,Female,2001-01-01,148.2209653
756,Hawaii,Female,2002-01-01,143.3028555
757,Hawaii,Female,2003-01-01,144.6349897
758,Hawaii,Female,2004-01-01,140.2938027
759,Hawaii,Female,2005-01-01,141.4275139
760,Hawaii,Female,2006-01-01,140.3828248
761,Hawaii,Female,2007-01-01,137.3048347
762,Hawaii,Female,2008-01-01,135.7773841
763,Hawaii,Female,2009-01-01,136.7673761
764,Hawaii,Female,2010-01-01,134.7913474
765,Hawaii,Female,2011-01-01,134.8415722
766,Hawaii,Female,2012-01-01,135.4768549
767,Hawaii,Female,2013-01-01,133.4227141
768,Hawaii,Female,2014-01-01,137.3096329
769,Idaho,Male,1980-01-01,259.0473914
770,Idaho,Male,1981-01-01,259.8478024
771,Idaho,Male,1982-01-01,254.4067254
772,Idaho,Male,1983-01-01,255.9950605
773,Idaho,Male,1984-01-01,255.8800359
774,Idaho,Male,1985-01-01,256.4820418
775,Idaho,Male,1986-01-01,259.1710477
776,Idaho,Male,1987-01-01,256.7120915
777,Idaho,Male,1988-01-01,258.2645758
778,Idaho,Male,1989-01-01,255.9305344
779,Idaho,Male,1990-01-01,254.4948417
780,Idaho,Male,1991-01-01,251.175339
781,Idaho,Male,1992-01-01,250.4508736
782,Idaho,Male,1993-01-01,253.1392726
783,Idaho,Male,1994-01-01,250.6347008
784,Idaho,Male,1995-01-01,252.8872769
785,Idaho,Male,1996-01-01,248.1986562
786,Idaho,Male,1997-01-01,242.4317474
787,Idaho,Male,1998-01-01,240.083603
788,Idaho,Male,1999-01-01,239.2217902
789,Idaho,Male,2000-01-01,237.7689064
790,Idaho,Male,2001-01-01,235.8846938
791,Idaho,Male,2002-01-01,233.5132036
792,Idaho,Male,2003-01-01,231.696104
793,Idaho,Male,2004-01-01,222.9355967
794,Idaho,Male,2005-01-01,223.5018859
795,Idaho,Male,2006-01-01,219.7404915
796,Idaho,Male,2007-01-01,214.4662024
797,Idaho,Male,2008-01-01,212.78167
798,Idaho,Male,2009-01-01,210.7621491
799,Idaho,Male,2010-01-01,208.3057521
800,Idaho,Male,2011-01-01,208.1318736
801,Idaho,Male,2012-01-01,205.8716351
802,Idaho,Male,2013-01-01,205.8113881
803,Idaho,Male,2014-01-01,208.8448474
804,Idaho,Female,1980-01-01,161.8705707
805,Idaho,Female,1981-01-01,161.0633929
806,Idaho,Female,1982-01-01,160.7187072
807,Idaho,Female,1983-01-01,161.6271279
808,Idaho,Female,1984-01-01,162.8132363
809,Idaho,Female,1985-01-01,164.2246315
810,Idaho,Female,1986-01-01,165.0619779
811,Idaho,Female,1987-01-01,166.6238656
812,Idaho,Female,1988-01-01,167.5678891
813,Idaho,Female,1989-01-01,166.3217736
814,Idaho,Female,1990-01-01,165.0970889
815,Idaho,Female,1991-01-01,166.7551534
816,Idaho,Female,1992-01-01,164.4697153
817,Idaho,Female,1993-01-01,167.0603104
818,Idaho,Female,1994-01-01,167.7101059
819,Idaho,Female,1995-01-01,169.6424085
820,Idaho,Female,1996-01-01,166.1157852
821,Idaho,Female,1997-01-01,164.4250632
822,Idaho,Female,1998-01-01,163.7268622
823,Idaho,Female,1999-01-01,165.5935277
824,Idaho,Female,2000-01-01,166.0274552
825,Idaho,Female,2001-01-01,166.4852328
826,Idaho,Female,2002-01-01,164.937921
827,Idaho,Female,2003-01-01,164.6573824
828,Idaho,Female,2004-01-01,160.3544307
829,Idaho,Female,2005-01-01,161.319742
830,Idaho,Female,2006-01-01,159.0076047
831,Idaho,Female,2007-01-01,157.1163885
832,Idaho,Female,2008-01-01,156.5067901
833,Idaho,Female,2009-01-01,155.769819
834,Idaho,Female,2010-01-01,153.649272
835,Idaho,Female,2011-01-01,155.0776797
836,Idaho,Female,2012-01-01,154.3062804
837,Idaho,Female,2013-01-01,154.5067178
838,Idaho,Female,2014-01-01,155.0257406
839,Illinois,Male,1980-01-01,324.0104757
840,Illinois,Male,1981-01-01,323.0729464
841,Illinois,Male,1982-01-01,319.4358139
842,Illinois,Male,1983-01-01,319.3074744
843,Illinois,Male,1984-01-01,316.4592073
844,Illinois,Male,1985-01-01,320.426578
845,Illinois,Male,1986-01-01,321.4705422
846,Illinois,Male,1987-01-01,318.3144521
847,Illinois,Male,1988-01-01,322.6094729
848,Illinois,Male,1989-01-01,321.1654512
849,Illinois,Male,1990-01-01,315.89516
850,Illinois,Male,1991-01-01,310.9176588
851,Illinois,Male,1992-01-01,307.3475773
852,Illinois,Male,1993-01-01,313.0132049
853,Illinois,Male,1994-01-01,311.3084034
854,Illinois,Male,1995-01-01,310.8695251
855,Illinois,Male,1996-01-01,300.8255825
856,Illinois,Male,1997-01-01,292.817951
857,Illinois,Male,1998-01-01,288.5825299
858,Illinois,Male,1999-01-01,286.6371785
859,Illinois,Male,2000-01-01,284.6097831
860,Illinois,Male,2001-01-01,282.1091029
861,Illinois,Male,2002-01-01,278.1766117
862,Illinois,Male,2003-01-01,273.3583566
863,Illinois,Male,2004-01-01,263.3426825
864,Illinois,Male,2005-01-01,258.7003921
865,Illinois,Male,2006-01-01,257.3300265
866,Illinois,Male,2007-01-01,249.6069151
867,Illinois,Male,2008-01-01,249.862782
868,Illinois,Male,2009-01-01,245.2670001
869,Illinois,Male,2010-01-01,238.7988038
870,Illinois,Male,2011-01-01,238.443407
871,Illinois,Male,2012-01-01,237.2697478
872,Illinois,Male,2013-01-01,236.3855193
873,Illinois,Male,2014-01-01,238.7934356
874,Illinois,Female,1980-01-01,192.8269307
875,Illinois,Female,1981-01-01,192.7587436
876,Illinois,Female,1982-01-01,190.8701031
877,Illinois,Female,1983-01-01,192.6395865
878,Illinois,Female,1984-01-01,192.8425185
879,Illinois,Female,1985-01-01,195.4709283
880,Illinois,Female,1986-01-01,195.904578
881,Illinois,Female,1987-01-01,197.3949863
882,Illinois,Female,1988-01-01,197.8834287
883,Illinois,Female,1989-01-01,198.3595346
884,Illinois,Female,1990-01-01,198.2373601
885,Illinois,Female,1991-01-01,196.5975213
886,Illinois,Female,1992-01-01,194.2937411
887,Illinois,Female,1993-01-01,198.7850541
888,Illinois,Female,1994-01-01,196.4386905
889,Illinois,Female,1995-01-01,197.530637
890,Illinois,Female,1996-01-01,194.4304735
891,Illinois,Female,1997-01-01,192.5188618
892,Illinois,Female,1998-01-01,189.4838907
893,Illinois,Female,1999-01-01,192.6158282
894,Illinois,Female,2000-01-01,191.0843124
895,Illinois,Female,2001-01-01,190.1358433
896,Illinois,Female,2002-01-01,189.0485149
897,Illinois,Female,2003-01-01,186.2632638
898,Illinois,Female,2004-01-01,183.5111447
899,Illinois,Female,2005-01-01,182.0620663
900,Illinois,Female,2006-01-01,181.6446644
901,Illinois,Female,2007-01-01,177.6784572
902,Illinois,Female,2008-01-01,176.8711372
903,Illinois,Female,2009-01-01,175.2980536
904,Illinois,Female,2010-01-01,172.3870518
905,Illinois,Female,2011-01-01,171.7434682
906,Illinois,Female,2012-01-01,172.1203599
907,Illinois,Female,2013-01-01,170.6825697
908,Illinois,Female,2014-01-01,171.533882
909,Indiana,Male,1980-01-01,320.3858388
910,Indiana,Male,1981-01-01,320.4943599
911,Indiana,Male,1982-01-01,312.8941216
912,Indiana,Male,1983-01-01,315.5461684
913,Indiana,Male,1984-01-01,317.6322817
914,Indiana,Male,1985-01-01,320.1093586
915,Indiana,Male,1986-01-01,322.8489127
916,Indiana,Male,1987-01-01,320.4393987
917,Indiana,Male,1988-01-01,323.0022013
918,Indiana,Male,1989-01-01,318.8498359
919,Indiana,Male,1990-01-01,316.8063408
920,Indiana,Male,1991-01-01,314.7040304
921,Indiana,Male,1992-01-01,311.858846
922,Indiana,Male,1993-01-01,314.8689831
923,Indiana,Male,1994-01-01,313.5326421
924,Indiana,Male,1995-01-01,313.6240039
925,Indiana,Male,1996-01-01,306.2521181
926,Indiana,Male,1997-01-01,300.2040206
927,Indiana,Male,1998-01-01,298.7616463
928,Indiana,Male,1999-01-01,299.0995652
929,Indiana,Male,2000-01-01,296.406929
930,Indiana,Male,2001-01-01,295.2324112
931,Indiana,Male,2002-01-01,290.8766679
932,Indiana,Male,2003-01-01,286.7740803
933,Indiana,Male,2004-01-01,277.0546828
934,Indiana,Male,2005-01-01,276.8580047
935,Indiana,Male,2006-01-01,273.8505295
936,Indiana,Male,2007-01-01,266.1552665
937,Indiana,Male,2008-01-01,264.9967488
938,Indiana,Male,2009-01-01,262.5680781
939,Indiana,Male,2010-01-01,258.4082805
940,Indiana,Male,2011-01-01,258.6718846
941,Indiana,Male,2012-01-01,258.4920639
942,Indiana,Male,2013-01-01,256.8551452
943,Indiana,Male,2014-01-01,260.7302902
944,Indiana,Female,1980-01-01,187.9192663
945,Indiana,Female,1981-01-01,186.3928651
946,Indiana,Female,1982-01-01,186.0364273
947,Indiana,Female,1983-01-01,186.6665309
948,Indiana,Female,1984-01-01,187.9913847
949,Indiana,Female,1985-01-01,189.5803468
950,Indiana,Female,1986-01-01,191.2219918
951,Indiana,Female,1987-01-01,192.8960646
952,Indiana,Female,1988-01-01,194.6217346
953,Indiana,Female,1989-01-01,193.0073728
954,Indiana,Female,1990-01-01,191.4688495
955,Indiana,Female,1991-01-01,193.9023945
956,Indiana,Female,1992-01-01,191.1669052
957,Indiana,Female,1993-01-01,194.6053921
958,Indiana,Female,1994-01-01,194.1486586
959,Indiana,Female,1995-01-01,197.0385345
960,Indiana,Female,1996-01-01,194.0244088
961,Indiana,Female,1997-01-01,192.6631139
962,Indiana,Female,1998-01-01,190.5380029
963,Indiana,Female,1999-01-01,192.645169
964,Indiana,Female,2000-01-01,191.267976
965,Indiana,Female,2001-01-01,192.5166421
966,Indiana,Female,2002-01-01,191.3299364
967,Indiana,Female,2003-01-01,189.2761093
968,Indiana,Female,2004-01-01,184.6198056
969,Indiana,Female,2005-01-01,185.7438513
970,Indiana,Female,2006-01-01,183.5704151
971,Indiana,Female,2007-01-01,180.0275754
972,Indiana,Female,2008-01-01,180.1207146
973,Indiana,Female,2009-01-01,179.3316152
974,Indiana,Female,2010-01-01,177.1037515
975,Indiana,Female,2011-01-01,177.3372517
976,Indiana,Female,2012-01-01,177.6240435
977,Indiana,Female,2013-01-01,176.4100108
978,Indiana,Female,2014-01-01,178.5071698
979,Iowa,Male,1980-01-01,281.6312042
980,Iowa,Male,1981-01-01,278.6551415
981,Iowa,Male,1982-01-01,276.4289768
982,Iowa,Male,1983-01-01,278.1746432
983,Iowa,Male,1984-01-01,277.7686062
984,Iowa,Male,1985-01-01,281.1649989
985,Iowa,Male,1986-01-01,282.7658969
986,Iowa,Male,1987-01-01,281.6811373
987,Iowa,Male,1988-01-01,284.4972211
988,Iowa,Male,1989-01-01,280.6555478
989,Iowa,Male,1990-01-01,277.1937724
990,Iowa,Male,1991-01-01,277.1713625
991,Iowa,Male,1992-01-01,274.692588
992,Iowa,Male,1993-01-01,277.2824119
993,Iowa,Male,1994-01-01,277.8820114
994,Iowa,Male,1995-01-01,277.3015018
995,Iowa,Male,1996-01-01,271.6307017
996,Iowa,Male,1997-01-01,265.4669646
997,Iowa,Male,1998-01-01,264.0684349
998,Iowa,Male,1999-01-01,262.6986645
999,Iowa,Male,2000-01-01,261.4795597
1000,Iowa,Male,2001-01-01,259.1262242
1001,Iowa,Male,2002-01-01,258.2999044
1002,Iowa,Male,2003-01-01,254.9340993
1003,Iowa,Male,2004-01-01,247.2597395
1004,Iowa,Male,2005-01-01,246.2886397
1005,Iowa,Male,2006-01-01,242.53522
1006,Iowa,Male,2007-01-01,238.619818
1007,Iowa,Male,2008-01-01,237.3163319
1008,Iowa,Male,2009-01-01,234.0653464
1009,Iowa,Male,2010-01-01,231.7530494
1010,Iowa,Male,2011-01-01,231.7947711
1011,Iowa,Male,2012-01-01,229.6471696
1012,Iowa,Male,2013-01-01,231.0665448
1013,Iowa,Male,2014-01-01,233.7825332
1014,Iowa,Female,1980-01-01,166.0639973
1015,Iowa,Female,1981-01-01,165.9847793
1016,Iowa,Female,1982-01-01,164.5949858
1017,Iowa,Female,1983-01-01,166.0359073
1018,Iowa,Female,1984-01-01,167.359495
1019,Iowa,Female,1985-01-01,169.7181951
1020,Iowa,Female,1986-01-01,169.4608606
1021,Iowa,Female,1987-01-01,170.9437089
1022,Iowa,Female,1988-01-01,172.3804558
1023,Iowa,Female,1989-01-01,172.1875181
1024,Iowa,Female,1990-01-01,170.3464928
1025,Iowa,Female,1991-01-01,172.616271
1026,Iowa,Female,1992-01-01,170.1287161
1027,Iowa,Female,1993-01-01,173.1188758
1028,Iowa,Female,1994-01-01,173.5587504
1029,Iowa,Female,1995-01-01,175.1023107
1030,Iowa,Female,1996-01-01,173.0841145
1031,Iowa,Female,1997-01-01,171.6190946
1032,Iowa,Female,1998-01-01,170.4749353
1033,Iowa,Female,1999-01-01,171.972605
1034,Iowa,Female,2000-01-01,171.6900742
1035,Iowa,Female,2001-01-01,173.4301814
1036,Iowa,Female,2002-01-01,172.1908683
1037,Iowa,Female,2003-01-01,171.4840905
1038,Iowa,Female,2004-01-01,167.3094965
1039,Iowa,Female,2005-01-01,167.5972683
1040,Iowa,Female,2006-01-01,167.0349533
1041,Iowa,Female,2007-01-01,164.3880086
1042,Iowa,Female,2008-01-01,163.4848657
1043,Iowa,Female,2009-01-01,163.7521974
1044,Iowa,Female,2010-01-01,161.5529892
1045,Iowa,Female,2011-01-01,162.5948109
1046,Iowa,Female,2012-01-01,162.6252303
1047,Iowa,Female,2013-01-01,161.8307469
1048,Iowa,Female,2014-01-01,163.0563057
1049,Kansas,Male,1980-01-01,279.3763033
1050,Kansas,Male,1981-01-01,278.6831054
1051,Kansas,Male,1982-01-01,275.8079193
1052,Kansas,Male,1983-01-01,277.7578056
1053,Kansas,Male,1984-01-01,277.4160601
1054,Kansas,Male,1985-01-01,280.4394957
1055,Kansas,Male,1986-01-01,282.9277989
1056,Kansas,Male,1987-01-01,281.5131071
1057,Kansas,Male,1988-01-01,282.9524223
1058,Kansas,Male,1989-01-01,280.6426164
1059,Kansas,Male,1990-01-01,278.3789021
1060,Kansas,Male,1991-01-01,280.2115678
1061,Kansas,Male,1992-01-01,276.2874467
1062,Kansas,Male,1993-01-01,279.1412764
1063,Kansas,Male,1994-01-01,279.1381673
1064,Kansas,Male,1995-01-01,280.1253108
1065,Kansas,Male,1996-01-01,275.6779
1066,Kansas,Male,1997-01-01,269.0321725
1067,Kansas,Male,1998-01-01,267.0079979
1068,Kansas,Male,1999-01-01,265.9602596
1069,Kansas,Male,2000-01-01,264.9726532
1070,Kansas,Male,2001-01-01,264.2002653
1071,Kansas,Male,2002-01-01,261.4465691
1072,Kansas,Male,2003-01-01,256.8884117
1073,Kansas,Male,2004-01-01,248.468589
1074,Kansas,Male,2005-01-01,249.8487432
1075,Kansas,Male,2006-01-01,245.2457155
1076,Kansas,Male,2007-01-01,241.6483155
1077,Kansas,Male,2008-01-01,239.5617317
1078,Kansas,Male,2009-01-01,236.8381841
1079,Kansas,Male,2010-01-01,234.458228
1080,Kansas,Male,2011-01-01,233.43873
1081,Kansas,Male,2012-01-01,232.050276
1082,Kansas,Male,2013-01-01,232.7638701
1083,Kansas,Male,2014-01-01,237.0959104
1084,Kansas,Female,1980-01-01,166.6429534
1085,Kansas,Female,1981-01-01,166.7495169
1086,Kansas,Female,1982-01-01,166.0615124
1087,Kansas,Female,1983-01-01,167.2667143
1088,Kansas,Female,1984-01-01,169.1756047
1089,Kansas,Female,1985-01-01,171.03762
1090,Kansas,Female,1986-01-01,171.4881796
1091,Kansas,Female,1987-01-01,172.4455126
1092,Kansas,Female,1988-01-01,174.9152596
1093,Kansas,Female,1989-01-01,174.9510627
1094,Kansas,Female,1990-01-01,172.8379029
1095,Kansas,Female,1991-01-01,174.4588592
1096,Kansas,Female,1992-01-01,173.227764
1097,Kansas,Female,1993-01-01,176.446439
1098,Kansas,Female,1994-01-01,177.5395208
1099,Kansas,Female,1995-01-01,179.8291105
1100,Kansas,Female,1996-01-01,176.8722747
1101,Kansas,Female,1997-01-01,174.9196939
1102,Kansas,Female,1998-01-01,173.8753673
1103,Kansas,Female,1999-01-01,175.8753643
1104,Kansas,Female,2000-01-01,175.6663587
1105,Kansas,Female,2001-01-01,177.6180132
1106,Kansas,Female,2002-01-01,176.4512549
1107,Kansas,Female,2003-01-01,175.3890744
1108,Kansas,Female,2004-01-01,170.3226313
1109,Kansas,Female,2005-01-01,171.6189447
1110,Kansas,Female,2006-01-01,171.056839
1111,Kansas,Female,2007-01-01,166.9860306
1112,Kansas,Female,2008-01-01,166.4523426
1113,Kansas,Female,2009-01-01,166.5857204
1114,Kansas,Female,2010-01-01,164.5168397
1115,Kansas,Female,2011-01-01,166.1648203
1116,Kansas,Female,2012-01-01,165.6128635
1117,Kansas,Female,2013-01-01,164.5377364
1118,Kansas,Female,2014-01-01,166.4633204
1119,Kentucky,Male,1980-01-01,339.8902316
1120,Kentucky,Male,1981-01-01,337.5485367
1121,Kentucky,Male,1982-01-01,335.6560023
1122,Kentucky,Male,1983-01-01,338.8955168
1123,Kentucky,Male,1984-01-01,339.307349
1124,Kentucky,Male,1985-01-01,343.6200426
1125,Kentucky,Male,1986-01-01,345.3810433
1126,Kentucky,Male,1987-01-01,346.3362984
1127,Kentucky,Male,1988-01-01,347.3176458
1128,Kentucky,Male,1989-01-01,345.8445505
1129,Kentucky,Male,1990-01-01,343.2825323
1130,Kentucky,Male,1991-01-01,342.7253474
1131,Kentucky,Male,1992-01-01,340.8686827
1132,Kentucky,Male,1993-01-01,344.1711449
1133,Kentucky,Male,1994-01-01,344.5424874
1134,Kentucky,Male,1995-01-01,346.8502934
1135,Kentucky,Male,1996-01-01,340.0540684
1136,Kentucky,Male,1997-01-01,333.749268
1137,Kentucky,Male,1998-01-01,328.9059336
1138,Kentucky,Male,1999-01-01,329.5083232
1139,Kentucky,Male,2000-01-01,329.8921801
1140,Kentucky,Male,2001-01-01,328.1118952
1141,Kentucky,Male,2002-01-01,328.1156863
1142,Kentucky,Male,2003-01-01,320.4988203
1143,Kentucky,Male,2004-01-01,308.9354255
1144,Kentucky,Male,2005-01-01,309.8067535
1145,Kentucky,Male,2006-01-01,306.1338696
1146,Kentucky,Male,2007-01-01,301.4635068
1147,Kentucky,Male,2008-01-01,299.0202165
1148,Kentucky,Male,2009-01-01,294.3831441
1149,Kentucky,Male,2010-01-01,292.0375685
1150,Kentucky,Male,2011-01-01,292.5421385
1151,Kentucky,Male,2012-01-01,291.3428959
1152,Kentucky,Male,2013-01-01,291.6005749
1153,Kentucky,Male,2014-01-01,296.6716963
1154,Kentucky,Female,1980-01-01,190.3757104
1155,Kentucky,Female,1981-01-01,188.5593482
1156,Kentucky,Female,1982-01-01,190.9149625
1157,Kentucky,Female,1983-01-01,191.5119352
1158,Kentucky,Female,1984-01-01,193.5474702
1159,Kentucky,Female,1985-01-01,196.001496
1160,Kentucky,Female,1986-01-01,195.9958572
1161,Kentucky,Female,1987-01-01,198.0508959
1162,Kentucky,Female,1988-01-01,201.3286646
1163,Kentucky,Female,1989-01-01,201.4048458
1164,Kentucky,Female,1990-01-01,199.4578457
1165,Kentucky,Female,1991-01-01,202.0896965
1166,Kentucky,Female,1992-01-01,199.7410562
1167,Kentucky,Female,1993-01-01,203.9557343
1168,Kentucky,Female,1994-01-01,205.1399791
1169,Kentucky,Female,1995-01-01,206.3090546
1170,Kentucky,Female,1996-01-01,205.5575543
1171,Kentucky,Female,1997-01-01,203.8169539
1172,Kentucky,Female,1998-01-01,202.1369211
1173,Kentucky,Female,1999-01-01,204.3909201
1174,Kentucky,Female,2000-01-01,204.3534507
1175,Kentucky,Female,2001-01-01,206.5279653
1176,Kentucky,Female,2002-01-01,206.3745588
1177,Kentucky,Female,2003-01-01,204.2061485
1178,Kentucky,Female,2004-01-01,200.1769518
1179,Kentucky,Female,2005-01-01,200.550469
1180,Kentucky,Female,2006-01-01,199.6541582
1181,Kentucky,Female,2007-01-01,197.318433
1182,Kentucky,Female,2008-01-01,194.9532356
1183,Kentucky,Female,2009-01-01,195.865372
1184,Kentucky,Female,2010-01-01,194.0255633
1185,Kentucky,Female,2011-01-01,194.9149035
1186,Kentucky,Female,2012-01-01,195.2437023
1187,Kentucky,Female,2013-01-01,194.2291799
1188,Kentucky,Female,2014-01-01,197.2941223
1189,Louisiana,Male,1980-01-01,363.5212151
1190,Louisiana,Male,1981-01-01,361.2798322
1191,Louisiana,Male,1982-01-01,356.9913291
1192,Louisiana,Male,1983-01-01,356.9179361
1193,Louisiana,Male,1984-01-01,356.0645944
1194,Louisiana,Male,1985-01-01,363.5132124
1195,Louisiana,Male,1986-01-01,361.166215
1196,Louisiana,Male,1987-01-01,360.9446552
1197,Louisiana,Male,1988-01-01,361.7253854
1198,Louisiana,Male,1989-01-01,360.0255334
1199,Louisiana,Male,1990-01-01,357.2496777
1200,Louisiana,Male,1991-01-01,356.6699336
1201,Louisiana,Male,1992-01-01,350.4219649
1202,Louisiana,Male,1993-01-01,355.7696672
1203,Louisiana,Male,1994-01-01,351.754599
1204,Louisiana,Male,1995-01-01,352.4419347
1205,Louisiana,Male,1996-01-01,346.8569215
1206,Louisiana,Male,1997-01-01,335.4674311
1207,Louisiana,Male,1998-01-01,334.1821293
1208,Louisiana,Male,1999-01-01,332.3005252
1209,Louisiana,Male,2000-01-01,327.7726858
